"","Brum.HAP1.GTS","Brum.KBM7.GTS","Weis14.csa.avg","Sabb15.KBM7.cs","Sabb15.K562.cs","Sabb15.Jiyoye.cs","Sabb15.Raji.cs","Sabb17.EOL","Sabb17.HEL","Sabb17.MOLM13","Sabb17.MonoMac1","Sabb17.NB4.rep1","Sabb17.NB4.rep2","Sabb17.OCI.AML2","Sabb17.OCI.AML3","Sabb17.OCI.AML5","Sabb17.P31.FUJ","Sabb17.PL21","Sabb17.SKM1","Sabb17.TF1","Sabb17.THP1","CGC_Tier","TSgene","rank"
"2763",0.608695652,0.636363636,-0.0074223265,0.034,0.501,0.125,0.481,-0.051,-0.211,-0.371,0.121,0.271,-0.213,0.016,0.326,0.097,-0.206,-0.393,-0.264,0.348,-0.465,0,1,17958
"2764",0.52742616,0.528625954,-0.011639739,-0.175,-0.151,-0.168,-0.136,-0.282,-0.3,-0.197,-0.1,0.134,0.092,-0.279,-0.265,-0.14,-0.168,-0.214,-0.173,-0.914,0.224,0,0,3582
"2765",0.384615385,0.3125,-0.0074223265,-0.054,-0.131,0.196,0.066,-0.153,0.105,-0.244,-0.091,0.114,-0.546,0.147,-0.267,0.076,0.203,-0.2,-0.218,-0.158,0.237,0,1,12876
"2766",0.488518402,0.505905951,-0.034506796,0.267,0.06,0.172,0.179,0.404,0.019,0.223,-0.339,0.235,-0.082,0.523,0.169,0.24,0.341,0.125,-0.009,-0.222,-0.301,0,0,946
"2767",0.499036812,0.496274218,-0.004481754,0.247,0.304,-0.001,0.522,0.045,0.308,0.391,0.33,0.096,-0.166,0.366,0.026,0.394,0.333,0.104,0.361,0.613,0.135,0,0,513
"2768",0.499036812,0.496274218,0.011456352,-0.147,-0.309,-0.286,0.203,-0.281,-0.364,0.019,-0.126,-0.262,0.231,-0.134,-0.743,-0.414,0.004,0.025,-0.226,-0.152,-0.122,0,0,15215
"2769",0.3,0.5,-0.005193764,-0.072,0.216,0.221,0.015,0.388,-0.841,-0.098,-1.12,-0.049,0.215,0.044,-0.257,0.132,0.043,-0.403,-0.325,0.301,-0.197,0,0,5950
"2770",0.469026549,0.465648855,0.003140497,0.112,-0.057,-0.015,0.262,-0.046,-0.179,-0.118,0.011,0.063,-0.2,0.209,0.136,-0.035,0.414,0.11,0.054,0.425,0.638,0,0,6937
"2771",0.499036812,0.496274218,-0.0074223265,0.201,-0.137,-0.107,-0.151,0.16,-0.01,-0.108,0.148,0.092,0.115,0.168,-0.31,-0.193,-0.059,0.205,0.163,0.204,0.154,0,0,13924
"2772",0.499036812,0.496274218,0.01132404,-0.101,-0.081,0.182,-0.076,-0.062,0.105,-0.136,-0.227,0.089,-0.289,0.069,-0.273,-0.048,-0.317,-0.149,-0.253,-0.247,-0.22,0,0,18544
"2773",0.499036812,0.496274218,-0.004513421,-0.214,-0.361,0.041,-0.098,-0.012,0.04,-0.027,-0.021,0.277,0.007,0.065,-0.249,0.349,0.262,0.102,0.254,0.041,0.122,0,0,17313
"2774",0.499036812,0.496274218,-0.034260436,0.492,0.645,0.22,0.133,0.025,0,0.099,0.334,0.245,0.54,0.144,0.262,0.36,0.35,0.671,0.139,0.589,-0.135,0,0,16820
"2775",0.499036812,0.496274218,-0.0074223265,-0.084,-0.193,-0.017,-0.051,-0.039,0.103,0.591,-0.133,0.394,0.196,0.466,0.027,0.577,0.177,-0.455,0.356,0.029,-0.057,0,0,9506
"2776",0.499036812,0.496274218,0.013389885,-0.214,-0.695,-0.01,-0.11,-0.242,-0.281,0.266,0.028,-0.307,0.119,-0.05,-0.538,-0.034,-0.094,0.164,-0.611,-0.631,-0.443,0,0,16637
"2777",0.499036812,0.496274218,-0.004697893,-0.259,-0.32,0.215,-0.119,-0.439,0.044,-0.04,-0.396,-0.629,-0.016,-0.094,-0.136,-0.486,-0.524,-0.484,0.354,-0.279,0.074,0,0,7273
"2778",0.499036812,0.496274218,-0.0074223265,0.03,0.265,0.078,0.007,0.637,0.227,0.172,0.062,-0.217,0.098,0.153,0.126,0.298,0.24,-0.23,0.269,0.352,0.071,0,0,17196
"2779",0.499036812,0.496274218,-0.0074223265,-0.067,-0.075,-0.042,0.102,-0.189,0.061,-0.051,0.08,0.084,0.042,-0.093,-0.014,0.016,0.012,-0.56,0.058,0.047,-0.006,0,0,11741
"2780",0.499036812,0.496274218,-0.00603296,0.179,0.065,0.12,0.361,-0.004,0.473,-0.083,0.417,-0.005,0.098,-0.016,0.061,0.048,-0.239,0.198,0.083,0.134,0.211,0,0,16793
"2781",0.499036812,0.496274218,-0.0074223265,-0.042,-0.707,-0.288,-0.172,-0.203,0.406,0.138,-0.3,-0.713,0.191,-0.347,-0.63,0.227,0.095,-0.708,-0.438,0.058,-0.35,0,0,5403
"2782",0.499036812,0.496274218,-0.0074223265,0.017,-0.33,-0.252,-0.225,-0.05,-0.152,-0.391,-0.029,-0.299,-0.165,-0.185,-0.011,-0.388,-0.191,-0.322,-0.104,-0.25,-0.099,0,0,18313
"2783",0.499036812,0.496274218,-0.008435438,-0.055,0.157,0.02,0.132,-0.138,0.14,0.04,0.245,-0.045,0.026,0.253,-0.247,0.03,0.198,-0.219,0.099,0.052,0.184,0,0,15551
"2784",0.499036812,0.496274218,-0.0074223265,0,-0.945,-0.15,-0.781,-0.55,-0.052,-0.407,-0.447,0.09,-0.12,-0.404,-0.386,-0.453,-0.443,-0.152,-0.478,-0.718,-0.557,0,0,12954
"2785",0.499036812,0.496274218,-0.0074223265,-0.312,-0.242,-0.018,-0.198,-0.639,-0.048,-0.888,0.344,-0.256,-0.183,-0.228,-0.039,-0.554,-0.538,-0.121,-0.236,-0.371,-0.761,0,0,17013
"2786",0.499036812,0.496274218,0.009822707,0.337,0.19,0.267,0.131,-0.116,0.024,0.019,0.06,0.182,0.235,0.206,0.359,0.241,0.23,-0.082,0.137,0.023,0.056,0,0,17992
"2787",0.666666667,1,-0.0074223265,0.162,0.436,0.242,0.183,-0.113,0.141,0.29,0.222,-0.113,-0.139,0.087,-0.121,-0.053,0.177,-0.291,-0.288,-0.161,0.173,0,0,17444
"2788",0.499036812,0.496274218,-0.017204051,0.03,0.237,0.15,-0.002,-0.3,0.198,0.36,-0.024,0.064,0.519,0.227,0.327,0,-0.058,0.168,-0.109,-0.063,0.343,0,0,18419
"2789",0.499036812,0.496274218,-0.0074223265,-0.174,-0.035,0.133,0.045,-0.105,-0.032,0.202,0.101,0.097,-0.153,0.125,-0.491,0.258,0.137,0.088,0.048,0.172,0.11,0,0,18609
"2790",0.499036812,0.496274218,-0.0074223265,-0.055,0.026,-0.12,0.167,0.065,0.109,0.422,0.006,0.024,0.337,0.139,-0.251,0.211,-0.032,-0.208,-0.148,0.279,0.217,0,0,12796
"2791",0.714285714,0.496274218,-7.71e-05,0.327,0.322,0.188,-0.047,0.018,0.139,0.019,0.129,0.236,0.156,0.343,0.305,0.011,0.196,-0.013,0.019,0.426,-0.156,0,0,17757
"2792",0.5,0.496274218,-0.0074223265,-0.007,0.123,0.401,0.345,0.419,0.461,0.193,0.288,-0.056,-0.143,0.16,0.195,0.198,0.101,0.051,0.083,0.15,0.086,0,0,18625
"2793",1,0.496274218,-0.0074223265,0.004,0.107,-0.047,0.344,-0.176,0.227,0.253,-0.217,0.112,0.331,0.414,-0.025,0.294,0.059,0.138,-0.02,0.404,-0.029,0,0,18065
"2794",0.5,0,-0.0074223265,-0.095,0.286,-0.368,0.063,0.163,0.387,-0.084,-0.029,0.001,0.225,0.063,0.084,0.515,0.166,0.178,-0.154,-0.055,-0.317,0,0,18479
"2795",0.499036812,0.496274218,-0.0074223265,-0.084,-0.193,-0.017,-0.051,-0.019,0.193,0.448,0.135,0.265,0.302,0.432,0.252,0.139,0.386,-0.76,0.299,0.376,0.065,0,0,17751
"2796",0.714285714,0.496274218,-0.0074223265,0.089,0.46,0.008,0.099,-0.07,0.058,-0.034,0.204,-0.175,-0.023,0.201,-0.273,0.009,0.176,-0.11,-0.032,0.343,-0.227,0,0,18275
"2797",0.25,0.496274218,-0.006161917,-0.182,-0.134,0.278,0.11,-0.472,-0.012,-0.13,-0.086,-0.284,-0.076,-0.337,-0.519,-0.163,-0.36,-0.228,-0.539,-1.117,-0.301,0,0,18663
"2798",0.499036812,0.496274218,-0.0074223265,0.022,0.189,0.386,0.167,-0.082,0.154,-0.037,0.184,-0.1,0.196,0.071,-0.058,-0.01,0.118,0.154,0.114,0.321,-0.114,0,0,16955
"2799",0.499036812,0.496274218,-0.0074223265,0.155,0.218,0.22,0.148,0.208,0.233,0.116,0.025,0.211,0.039,0.386,0.158,0.395,0.336,0.253,0.115,0.211,-0.006,0,0,15999
"2800",0.499036812,0.496274218,-0.023458959,0.23,0.227,0.403,0.193,0.064,0.115,0.251,0.064,0.381,0.224,0.23,0.008,0.309,0.149,-0.277,0.151,0.567,0.29,0,0,18637
"2801",1,0,0.003695446,0.155,0.239,-0.009,0.12,0.081,0.212,-0.055,0.091,0.459,-0.041,0.245,0.072,0.14,0.12,-0.189,0.218,0.297,-0.173,0,0,16558
"2802",0.499036812,0.496274218,-0.022569596,-0.115,-0.419,0.471,-0.082,0.085,-0.336,-0.427,-0.33,-0.005,-0.325,-0.108,0.107,-0.552,-0.008,-0.839,-0.418,-0.144,-0.344,0,0,12102
"2803",0.499036812,0.496274218,0.01075221,-0.083,0.203,0.155,0.247,-0.512,-0.627,-0.293,-0.237,-0.304,-0.232,0.152,-0.18,-0.701,0.173,-0.131,-0.459,-0.638,-0.546,0,0,13710
"2804",0.499036812,0.496274218,-0.016270547,-0.367,-0.844,-0.15,-0.259,-0.487,-0.546,-0.784,-0.558,-0.52,-0.367,-0.235,-0.187,-0.318,-0.424,-0.13,-0.265,-0.962,-0.652,0,0,18653
"2805",0.499036812,0.496274218,0.007773651,0.336,-0.015,0.207,-0.115,-0.045,-0.053,0,-0.144,-0.347,-0.221,-0.416,-0.033,-0.238,-0.085,-0.227,-0.089,-0.14,-0.107,0,0,18548
"2806",0.499036812,0.496274218,0.027948767,-0.032,-0.634,-0.238,-0.524,-0.688,-0.291,-0.059,-0.515,0.064,-0.526,-0.291,-0.372,-0.195,-0.067,-0.275,-0.518,-0.371,0.197,0,0,18640
"2807",0.499036812,0.496274218,-0.009041127,0.191,0.343,0.065,0.001,-0.139,0.419,0.394,0.042,0.251,0.483,0.253,0.064,0.251,0.108,0.304,0.051,0.252,0.132,0,0,17409
"2808",0.499036812,0.496274218,-0.034076872,0.251,0.301,-0.242,0.177,0.405,0.349,0.41,-0.173,0.224,0.434,0.264,-0.259,0.27,0.019,-0.014,0.082,0.489,0.036,0,0,18427
"2809",0.499036812,0.496274218,0.010375372,0.108,0.107,0.047,0.056,0.026,-0.012,0.24,-0.108,0.012,0.184,0.168,0.037,0.265,0.145,0.021,0.135,0.252,-0.389,0,0,17646
"2810",0.526315789,0.8,0.015734333,0.33,0.391,0.347,0.285,-0.123,0.356,0.061,-0.14,0.271,0.327,0.065,-0.047,0.371,0.155,0.03,0.095,0.256,-0.008,0,0,18633
